scene,split,views,selection,iterations,resolution,status,runtime_sec,train_psnr,train_l1,initial_points,model_path,run_report
db/drjohnson,5views_random_seed4,5,random_seed4,3000,4,success,55.12827929999912,46.67214584350586,0.0029534697532653,8196,results\method_outputs\db\drjohnson\3dgs_sparse\5views_random_seed4,results\method_outputs\db\drjohnson\3dgs_sparse\5views_random_seed4\run_report.json
db/drjohnson,5views_uniform,5,uniform,3000,4,success,58.490659499999765,47.250732421875,0.0028011838439852,7260,results\method_outputs\db\drjohnson\3dgs_sparse\5views_uniform,results\method_outputs\db\drjohnson\3dgs_sparse\5views_uniform\run_report.json
db/drjohnson,8views_quality,8,quality,3000,4,success,65.5048756999995,36.160118103027344,0.0098655064590275,7870,results\method_outputs\db\drjohnson\3dgs_sparse\8views_quality,results\method_outputs\db\drjohnson\3dgs_sparse\8views_quality\run_report.json
db/drjohnson,8views_quality_diverse,8,quality_diverse,3000,4,success,71.67540279999957,37.25257606506348,0.0115877735428512,8648,results\method_outputs\db\drjohnson\3dgs_sparse\8views_quality_diverse,results\method_outputs\db\drjohnson\3dgs_sparse\8views_quality_diverse\run_report.json
db/drjohnson,8views_quality_image_diverse,8,quality_image_diverse,3000,4,success,115.5966647000023,37.98311576843262,0.0087593826930969,9333,results\method_outputs\db\drjohnson\3dgs_sparse\8views_quality_image_diverse,results\method_outputs\db\drjohnson\3dgs_sparse\8views_quality_image_diverse\run_report.json
db/drjohnson,8views_random,8,random,3000,4,success,64.95817539999916,41.73020782470704,0.0056863946840167,9684,results\method_outputs\db\drjohnson\3dgs_sparse\8views_random,results\method_outputs\db\drjohnson\3dgs_sparse\8views_random\run_report.json
db/drjohnson,8views_random_seed0,8,random_seed0,3000,4,success,68.52482910000253,41.10644226074219,0.005403856607154,11578,results\method_outputs\db\drjohnson\3dgs_sparse\8views_random_seed0,results\method_outputs\db\drjohnson\3dgs_sparse\8views_random_seed0\run_report.json
db/drjohnson,8views_random_seed1,8,random_seed1,3000,4,success,67.50641180000093,43.48642959594727,0.0043461951892822,8633,results\method_outputs\db\drjohnson\3dgs_sparse\8views_random_seed1,results\method_outputs\db\drjohnson\3dgs_sparse\8views_random_seed1\run_report.json
db/drjohnson,8views_random_seed2,8,random_seed2,3000,4,success,68.63851750000322,41.09959259033204,0.0065047197975218,13061,results\method_outputs\db\drjohnson\3dgs_sparse\8views_random_seed2,results\method_outputs\db\drjohnson\3dgs_sparse\8views_random_seed2\run_report.json
db/drjohnson,8views_random_seed3,8,random_seed3,3000,4,success,53.260618400003295,41.70197830200196,0.0047911214176565,10910,results\method_outputs\db\drjohnson\3dgs_sparse\8views_random_seed3,results\method_outputs\db\drjohnson\3dgs_sparse\8views_random_seed3\run_report.json
db/drjohnson,8views_random_seed4,8,random_seed4,3000,4,success,64.5995516000039,42.17207565307618,0.0050617956556379,9432,results\method_outputs\db\drjohnson\3dgs_sparse\8views_random_seed4,results\method_outputs\db\drjohnson\3dgs_sparse\8views_random_seed4\run_report.json
db/drjohnson,8views_uniform,8,uniform,3000,4,success,75.24325599999975,42.03792572021485,0.0057447763625532,10591,results\method_outputs\db\drjohnson\3dgs_sparse\8views_uniform,results\method_outputs\db\drjohnson\3dgs_sparse\8views_uniform\run_report.json
db/drjohnson,12views_quality,12,quality,3000,4,success,72.92352200000005,38.91848907470703,0.0070194645319134,11098,results\method_outputs\db\drjohnson\3dgs_sparse\12views_quality,results\method_outputs\db\drjohnson\3dgs_sparse\12views_quality\run_report.json
db/drjohnson,12views_quality_diverse,12,quality_diverse,3000,4,success,71.31482400000004,38.72238845825196,0.005950606521219,11135,results\method_outputs\db\drjohnson\3dgs_sparse\12views_quality_diverse,results\method_outputs\db\drjohnson\3dgs_sparse\12views_quality_diverse\run_report.json
db/drjohnson,12views_quality_image_diverse,12,quality_image_diverse,3000,4,success,120.77468760000193,38.69150314331055,0.0066503854468464,11652,results\method_outputs\db\drjohnson\3dgs_sparse\12views_quality_image_diverse,results\method_outputs\db\drjohnson\3dgs_sparse\12views_quality_image_diverse\run_report.json
db/drjohnson,12views_random,12,random,3000,4,success,73.79819159999988,41.57556686401367,0.0050342208705842,15088,results\method_outputs\db\drjohnson\3dgs_sparse\12views_random,results\method_outputs\db\drjohnson\3dgs_sparse\12views_random\run_report.json
db/drjohnson,12views_random_seed0,12,random_seed0,3000,4,success,73.68339560000459,41.7382698059082,0.0050108368042856,12875,results\method_outputs\db\drjohnson\3dgs_sparse\12views_random_seed0,results\method_outputs\db\drjohnson\3dgs_sparse\12views_random_seed0\run_report.json
db/drjohnson,12views_random_seed1,12,random_seed1,3000,4,success,78.21591159999662,41.11990585327149,0.0055927865207195,12598,results\method_outputs\db\drjohnson\3dgs_sparse\12views_random_seed1,results\method_outputs\db\drjohnson\3dgs_sparse\12views_random_seed1\run_report.json
db/drjohnson,12views_random_seed2,12,random_seed2,3000,4,success,75.12156260000484,41.52615661621094,0.0047189113218337,13879,results\method_outputs\db\drjohnson\3dgs_sparse\12views_random_seed2,results\method_outputs\db\drjohnson\3dgs_sparse\12views_random_seed2\run_report.json
db/drjohnson,12views_random_seed3,12,random_seed3,3000,4,success,70.12209759999678,40.85415954589844,0.0052093984559178,9832,results\method_outputs\db\drjohnson\3dgs_sparse\12views_random_seed3,results\method_outputs\db\drjohnson\3dgs_sparse\12views_random_seed3\run_report.json
db/drjohnson,12views_random_seed4,12,random_seed4,3000,4,success,70.25823500000115,42.38478012084961,0.0047454999294131,15619,results\method_outputs\db\drjohnson\3dgs_sparse\12views_random_seed4,results\method_outputs\db\drjohnson\3dgs_sparse\12views_random_seed4\run_report.json
db/drjohnson,12views_uniform,12,uniform,3000,4,success,70.12852500000008,42.39815139770508,0.00451768967323,11312,results\method_outputs\db\drjohnson\3dgs_sparse\12views_uniform,results\method_outputs\db\drjohnson\3dgs_sparse\12views_uniform\run_report.json
db/drjohnson,20views_quality,20,quality,3000,4,success,80.76080430000002,34.630330657958986,0.0095866851508617,16053,results\method_outputs\db\drjohnson\3dgs_sparse\20views_quality,results\method_outputs\db\drjohnson\3dgs_sparse\20views_quality\run_report.json
db/drjohnson,20views_quality_diverse,20,quality_diverse,3000,4,success,76.13995169999998,35.436788940429686,0.0094250572845339,19788,results\method_outputs\db\drjohnson\3dgs_sparse\20views_quality_diverse,results\method_outputs\db\drjohnson\3dgs_sparse\20views_quality_diverse\run_report.json
db/drjohnson,20views_quality_image_diverse,20,quality_image_diverse,3000,4,success,130.29674420000083,35.788308715820314,0.0090420745313167,17840,results\method_outputs\db\drjohnson\3dgs_sparse\20views_quality_image_diverse,results\method_outputs\db\drjohnson\3dgs_sparse\20views_quality_image_diverse\run_report.json
db/drjohnson,20views_random,20,random,3000,4,success,67.7839382000002,35.72319450378418,0.0093422018922865,19665,results\method_outputs\db\drjohnson\3dgs_sparse\20views_random,results\method_outputs\db\drjohnson\3dgs_sparse\20views_random\run_report.json
db/drjohnson,20views_random_seed0,20,random_seed0,3000,4,success,95.12079369999992,35.18400115966797,0.0084872629493474,23404,results\method_outputs\db\drjohnson\3dgs_sparse\20views_random_seed0,results\method_outputs\db\drjohnson\3dgs_sparse\20views_random_seed0\run_report.json
db/drjohnson,20views_random_seed1,20,random_seed1,3000,4,success,107.5089386000036,38.4537094116211,0.0074300113134086,27418,results\method_outputs\db\drjohnson\3dgs_sparse\20views_random_seed1,results\method_outputs\db\drjohnson\3dgs_sparse\20views_random_seed1\run_report.json
db/drjohnson,20views_random_seed2,20,random_seed2,3000,4,success,84.31816479999543,36.45921249389649,0.0095471584238111,26986,results\method_outputs\db\drjohnson\3dgs_sparse\20views_random_seed2,results\method_outputs\db\drjohnson\3dgs_sparse\20views_random_seed2\run_report.json
db/drjohnson,20views_random_seed3,20,random_seed3,3000,4,success,78.76434330000484,37.25084533691406,0.0081266429275274,22603,results\method_outputs\db\drjohnson\3dgs_sparse\20views_random_seed3,results\method_outputs\db\drjohnson\3dgs_sparse\20views_random_seed3\run_report.json
db/drjohnson,20views_random_seed4,20,random_seed4,3000,4,success,87.7019253000035,39.705186462402345,0.0058473265729844,22196,results\method_outputs\db\drjohnson\3dgs_sparse\20views_random_seed4,results\method_outputs\db\drjohnson\3dgs_sparse\20views_random_seed4\run_report.json
db/drjohnson,20views_uniform,20,uniform,3000,4,success,87.86099689999992,38.09007797241211,0.0079263629391789,23656,results\method_outputs\db\drjohnson\3dgs_sparse\20views_uniform,results\method_outputs\db\drjohnson\3dgs_sparse\20views_uniform\run_report.json
db/playroom,2views_quality,2,quality,3000,4,success,36.86160800000016,48.86379776000977,0.0021489937789738,3775,results\method_outputs\db\playroom\3dgs_sparse\2views_quality,results\method_outputs\db\playroom\3dgs_sparse\2views_quality\run_report.json
db/playroom,2views_quality_diverse,2,quality_diverse,3000,4,success,51.57008500000029,48.17665710449219,0.0021983914542943,4237,results\method_outputs\db\playroom\3dgs_sparse\2views_quality_diverse,results\method_outputs\db\playroom\3dgs_sparse\2views_quality_diverse\run_report.json
db/playroom,2views_quality_image_diverse,2,quality_image_diverse,3000,4,success,79.66433520000282,49.44509201049805,0.0021650317590683,3775,results\method_outputs\db\playroom\3dgs_sparse\2views_quality_image_diverse,results\method_outputs\db\playroom\3dgs_sparse\2views_quality_image_diverse\run_report.json
db/playroom,2views_random,2,random,3000,4,success,34.830052799999976,50.56371231079102,0.0020874095149338,1591,results\method_outputs\db\playroom\3dgs_sparse\2views_random,results\method_outputs\db\playroom\3dgs_sparse\2views_random\run_report.json
db/playroom,2views_random_seed0,2,random_seed0,3000,4,success,43.60467320000316,50.32494659423829,0.0020839763339608,1942,results\method_outputs\db\playroom\3dgs_sparse\2views_random_seed0,results\method_outputs\db\playroom\3dgs_sparse\2views_random_seed0\run_report.json
db/playroom,2views_random_seed1,2,random_seed1,3000,4,success,39.01286750000145,49.17407989501953,0.0023111103102564,1778,results\method_outputs\db\playroom\3dgs_sparse\2views_random_seed1,results\method_outputs\db\playroom\3dgs_sparse\2views_random_seed1\run_report.json
db/playroom,2views_random_seed2,2,random_seed2,3000,4,success,37.376985399998375,49.196319580078125,0.0022066869307309,2980,results\method_outputs\db\playroom\3dgs_sparse\2views_random_seed2,results\method_outputs\db\playroom\3dgs_sparse\2views_random_seed2\run_report.json
db/playroom,2views_random_seed3,2,random_seed3,3000,4,success,34.09477419999894,48.22029418945313,0.0026119673624634,2051,results\method_outputs\db\playroom\3dgs_sparse\2views_random_seed3,results\method_outputs\db\playroom\3dgs_sparse\2views_random_seed3\run_report.json
db/playroom,2views_random_seed4,2,random_seed4,3000,4,success,42.62113739999768,49.321824645996095,0.0023822580929845,1677,results\method_outputs\db\playroom\3dgs_sparse\2views_random_seed4,results\method_outputs\db\playroom\3dgs_sparse\2views_random_seed4\run_report.json
db/playroom,2views_uniform,2,uniform,3000,4,success,21.64984129999993,50.73502349853516,0.0020247722044587,2046,results\method_outputs\db\playroom\3dgs_sparse\2views_uniform,results\method_outputs\db\playroom\3dgs_sparse\2views_uniform\run_report.json
db/playroom,3views_quality,3,quality,3000,4,success,29.271015799999983,47.42742996215821,0.0024893526453524,5801,results\method_outputs\db\playroom\3dgs_sparse\3views_quality,results\method_outputs\db\playroom\3dgs_sparse\3views_quality\run_report.json
db/playroom,3views_quality_diverse,3,quality_diverse,3000,4,success,31.341630400000213,48.71712799072266,0.0023884119000285,5541,results\method_outputs\db\playroom\3dgs_sparse\3views_quality_diverse,results\method_outputs\db\playroom\3dgs_sparse\3views_quality_diverse\run_report.json
db/playroom,3views_quality_image_diverse,3,quality_image_diverse,3000,4,success,70.82568219999666,47.61220397949219,0.0024573422968387,5801,results\method_outputs\db\playroom\3dgs_sparse\3views_quality_image_diverse,results\method_outputs\db\playroom\3dgs_sparse\3views_quality_image_diverse\run_report.json
db/playroom,3views_random,3,random,3000,4,success,33.41544299999987,50.6171012878418,0.0019816657062619,3760,results\method_outputs\db\playroom\3dgs_sparse\3views_random,results\method_outputs\db\playroom\3dgs_sparse\3views_random\run_report.json
db/playroom,3views_random_seed0,3,random_seed0,3000,4,success,35.56457159999991,49.02703323364258,0.0022981934249401,2965,results\method_outputs\db\playroom\3dgs_sparse\3views_random_seed0,results\method_outputs\db\playroom\3dgs_sparse\3views_random_seed0\run_report.json
db/playroom,3views_random_seed1,3,random_seed1,3000,4,success,37.08702169999742,49.02267532348633,0.0021266548894345,1363,results\method_outputs\db\playroom\3dgs_sparse\3views_random_seed1,results\method_outputs\db\playroom\3dgs_sparse\3views_random_seed1\run_report.json
db/playroom,3views_random_seed2,3,random_seed2,3000,4,success,33.32047469999816,47.55466690063477,0.0026842569932341,2756,results\method_outputs\db\playroom\3dgs_sparse\3views_random_seed2,results\method_outputs\db\playroom\3dgs_sparse\3views_random_seed2\run_report.json
db/playroom,3views_random_seed3,3,random_seed3,3000,4,success,31.809404799998447,49.06444244384766,0.0024307013489305,832,results\method_outputs\db\playroom\3dgs_sparse\3views_random_seed3,results\method_outputs\db\playroom\3dgs_sparse\3views_random_seed3\run_report.json
db/playroom,3views_random_seed4,3,random_seed4,3000,4,success,41.31707059999462,48.86110382080079,0.0023440761258825,3776,results\method_outputs\db\playroom\3dgs_sparse\3views_random_seed4,results\method_outputs\db\playroom\3dgs_sparse\3views_random_seed4\run_report.json
db/playroom,3views_uniform,3,uniform,3000,4,success,25.23894409999957,50.31269989013672,0.0020391576923429,3043,results\method_outputs\db\playroom\3dgs_sparse\3views_uniform,results\method_outputs\db\playroom\3dgs_sparse\3views_uniform\run_report.json
db/playroom,5views_quality,5,quality,3000,4,success,65.42826160000004,43.79724884033203,0.003658635308966,7662,results\method_outputs\db\playroom\3dgs_sparse\5views_quality,results\method_outputs\db\playroom\3dgs_sparse\5views_quality\run_report.json
db/playroom,5views_quality_diverse,5,quality_diverse,3000,4,success,45.84651630000008,45.964202880859375,0.0031665121205151,8590,results\method_outputs\db\playroom\3dgs_sparse\5views_quality_diverse,results\method_outputs\db\playroom\3dgs_sparse\5views_quality_diverse\run_report.json
db/playroom,5views_quality_image_diverse,5,quality_image_diverse,3000,4,success,84.52623809999932,43.41465377807617,0.003668176010251,7662,results\method_outputs\db\playroom\3dgs_sparse\5views_quality_image_diverse,results\method_outputs\db\playroom\3dgs_sparse\5views_quality_image_diverse\run_report.json
db/playroom,5views_random,5,random,3000,4,success,31.858074699999637,47.05849456787109,0.0027532561216503,5669,results\method_outputs\db\playroom\3dgs_sparse\5views_random,results\method_outputs\db\playroom\3dgs_sparse\5views_random\run_report.json
db/playroom,5views_random_seed0,5,random_seed0,3000,4,success,39.14989280000009,48.8018798828125,0.002603749744594,2136,results\method_outputs\db\playroom\3dgs_sparse\5views_random_seed0,results\method_outputs\db\playroom\3dgs_sparse\5views_random_seed0\run_report.json
db/playroom,5views_random_seed1,5,random_seed1,3000,4,success,49.42718230000173,48.559844970703125,0.0025542830117046,3355,results\method_outputs\db\playroom\3dgs_sparse\5views_random_seed1,results\method_outputs\db\playroom\3dgs_sparse\5views_random_seed1\run_report.json
db/playroom,5views_random_seed2,5,random_seed2,3000,4,success,43.21001149999938,49.09666061401367,0.0022936933673918,5502,results\method_outputs\db\playroom\3dgs_sparse\5views_random_seed2,results\method_outputs\db\playroom\3dgs_sparse\5views_random_seed2\run_report.json
db/playroom,5views_random_seed3,5,random_seed3,3000,4,success,36.077911100001074,46.73869323730469,0.0029926812276244,2900,results\method_outputs\db\playroom\3dgs_sparse\5views_random_seed3,results\method_outputs\db\playroom\3dgs_sparse\5views_random_seed3\run_report.json
db/playroom,5views_random_seed4,5,random_seed4,3000,4,success,44.4208845999965,47.249324798583984,0.002731350949034,5459,results\method_outputs\db\playroom\3dgs_sparse\5views_random_seed4,results\method_outputs\db\playroom\3dgs_sparse\5views_random_seed4\run_report.json
db/playroom,5views_uniform,5,uniform,3000,4,success,30.693583799999946,46.79230880737305,0.002887065289542,4284,results\method_outputs\db\playroom\3dgs_sparse\5views_uniform,results\method_outputs\db\playroom\3dgs_sparse\5views_uniform\run_report.json
db/playroom,8views_quality,8,quality,3000,4,success,53.49380350000047,41.26492767333985,0.0048660810571163,10669,results\method_outputs\db\playroom\3dgs_sparse\8views_quality,results\method_outputs\db\playroom\3dgs_sparse\8views_quality\run_report.json
db/playroom,8views_quality_diverse,8,quality_diverse,3000,4,success,56.96004879999964,40.78615112304688,0.0054229647386819,9492,results\method_outputs\db\playroom\3dgs_sparse\8views_quality_diverse,results\method_outputs\db\playroom\3dgs_sparse\8views_quality_diverse\run_report.json
db/playroom,8views_quality_image_diverse,8,quality_image_diverse,3000,4,success,89.37836619999871,40.73649368286133,0.0049918596167117,10557,results\method_outputs\db\playroom\3dgs_sparse\8views_quality_image_diverse,results\method_outputs\db\playroom\3dgs_sparse\8views_quality_image_diverse\run_report.json
db/playroom,8views_random,8,random,3000,4,success,48.96573780000017,44.87820739746094,0.0036517904605716,7258,results\method_outputs\db\playroom\3dgs_sparse\8views_random,results\method_outputs\db\playroom\3dgs_sparse\8views_random\run_report.json
db/playroom,8views_random_seed0,8,random_seed0,3000,4,success,54.48282750000362,43.85151977539063,0.0038976931013166,6253,results\method_outputs\db\playroom\3dgs_sparse\8views_random_seed0,results\method_outputs\db\playroom\3dgs_sparse\8views_random_seed0\run_report.json
db/playroom,8views_random_seed1,8,random_seed1,3000,4,success,57.37820169999759,43.83761215209961,0.0049665554892271,7464,results\method_outputs\db\playroom\3dgs_sparse\8views_random_seed1,results\method_outputs\db\playroom\3dgs_sparse\8views_random_seed1\run_report.json
db/playroom,8views_random_seed2,8,random_seed2,3000,4,success,39.906157299999904,45.36713485717774,0.0034291185904294,8346,results\method_outputs\db\playroom\3dgs_sparse\8views_random_seed2,results\method_outputs\db\playroom\3dgs_sparse\8views_random_seed2\run_report.json
db/playroom,8views_random_seed3,8,random_seed3,3000,4,success,44.76609869999811,43.56155548095703,0.0049078143201768,7514,results\method_outputs\db\playroom\3dgs_sparse\8views_random_seed3,results\method_outputs\db\playroom\3dgs_sparse\8views_random_seed3\run_report.json
db/playroom,8views_random_seed4,8,random_seed4,3000,4,success,54.65456790000462,45.66907653808594,0.0037482019048184,4194,results\method_outputs\db\playroom\3dgs_sparse\8views_random_seed4,results\method_outputs\db\playroom\3dgs_sparse\8views_random_seed4\run_report.json
db/playroom,8views_uniform,8,uniform,3000,4,success,58.17842480000036,42.997650146484375,0.0045453886967152,6609,results\method_outputs\db\playroom\3dgs_sparse\8views_uniform,results\method_outputs\db\playroom\3dgs_sparse\8views_uniform\run_report.json
db/playroom,12views_quality,12,quality,3000,4,success,64.84734949999984,40.10873718261719,0.0056599064730107,12443,results\method_outputs\db\playroom\3dgs_sparse\12views_quality,results\method_outputs\db\playroom\3dgs_sparse\12views_quality\run_report.json
db/playroom,12views_quality_diverse,12,quality_diverse,3000,4,success,69.7944335000002,40.06774063110352,0.0053860724903643,13364,results\method_outputs\db\playroom\3dgs_sparse\12views_quality_diverse,results\method_outputs\db\playroom\3dgs_sparse\12views_quality_diverse\run_report.json
db/playroom,12views_quality_image_diverse,12,quality_image_diverse,3000,4,success,86.44606270000077,39.93762741088867,0.0057669234462082,12972,results\method_outputs\db\playroom\3dgs_sparse\12views_quality_image_diverse,results\method_outputs\db\playroom\3dgs_sparse\12views_quality_image_diverse\run_report.json
db/playroom,12views_random,12,random,3000,4,success,69.99227510000037,44.742820739746094,0.0032732350751757,10919,results\method_outputs\db\playroom\3dgs_sparse\12views_random,results\method_outputs\db\playroom\3dgs_sparse\12views_random\run_report.json
db/playroom,12views_random_seed0,12,random_seed0,3000,4,success,56.11569790000067,43.64534606933594,0.0041082517243921,10667,results\method_outputs\db\playroom\3dgs_sparse\12views_random_seed0,results\method_outputs\db\playroom\3dgs_sparse\12views_random_seed0\run_report.json
db/playroom,12views_random_seed1,12,random_seed1,3000,4,success,57.15796180000325,43.79195022583008,0.0039973063394427,9094,results\method_outputs\db\playroom\3dgs_sparse\12views_random_seed1,results\method_outputs\db\playroom\3dgs_sparse\12views_random_seed1\run_report.json
db/playroom,12views_random_seed2,12,random_seed2,3000,4,success,44.45909779999784,44.68543548583985,0.0036559650674462,7834,results\method_outputs\db\playroom\3dgs_sparse\12views_random_seed2,results\method_outputs\db\playroom\3dgs_sparse\12views_random_seed2\run_report.json
